id_detalle,id_orden,id_producto,cantidad,precio_unitario,descuento,subtotal
5993,847,49,3,1993884.0,0.0,5981652
5994,847,64,2,2795884.0,0.0,5591768
5995,1668,19,3,4883309.0,0.0,14649927
5996,1668,21,3,174923.0,0.1,472292
5997,1668,12,3,1277038.0,0.0,3831114
5998,1668,30,4,1854576.0,0.0,7418304
5999,4267,10,1,2025142.0,0.05,1923885
6000,4267,8,4,1101633.0,0.15,3745552
6001,2922,13,3,1241912.0,0.0,3725736
6002,1684,61,4,1311538.0,0.0,5246152
6003,1684,47,3,489921.0,0.1,1322787
6004,1684,14,2,3484558.0,0.0,6969116
6005,1684,12,3,1277038.0,0.0,3831114
6006,3598,8,3,1101633.0,0.0,3304899
6007,3598,4,3,3465256.0,0.15,8836403
6008,3598,13,4,1241912.0,0.0,4967648
6009,3598,40,2,3482106.0,0.0,6964212
6010,3598,5,4,1354368.0,0.0,5417472
6011,3598,74,3,4678819.0,0.0,14036457
6012,4707,30,4,1854576.0,0.1,6676474
6013,4707,72,2,4439973.0,0.15,7547954
6014,1237,50,1,2593579.0,0.05,2463900
6015,1237,32,3,4017667.0,0.0,12053001
6016,1237,46,3,1749843.0,0.0,5249529
6017,1237,27,3,2768937.0,0.1,7476130
6018,1237,55,2,2711825.0,0.0,5423650
6019,1237,25,2,2659364.0,0.05,5052792
6020,1237,78,1,1867691.0,0.05,1774306
6021,1237,47,1,489921.0,0.0,489921
6022,4246,30,3,1854576.0,0.1,5007355
6023,4246,56,1,3481964.0,0.1,3133768
6024,4246,49,1,1993884.0,0.05,1894190
6025,1635,58,2,883025.0,0.0,1766050
6026,2105,44,2,3558636.0,0.15,6049681
6027,2105,75,3,3928850.0,0.0,11786550
6028,2105,49,4,1993884.0,0.0,7975536
6029,2105,48,4,4703211.0,0.0,18812844
6030,2105,55,3,2711825.0,0.2,6508380
6031,2105,11,3,333812.0,0.1,901292
6032,2105,25,2,2659364.0,0.15,4520919
6033,2105,30,2,1854576.0,0.0,3709152
6034,405,33,1,2356800.0,0.0,2356800
6035,405,61,4,1311538.0,0.0,5246152
6036,405,24,4,3406720.0,0.0,13626880
6037,4783,40,1,3482106.0,0.1,3133895
6038,4783,10,1,2025142.0,0.0,2025142
6039,4783,75,1,3928850.0,0.0,3928850
6040,4783,80,3,4868583.0,0.15,12414887
6041,4783,57,3,1150465.0,0.2,2761116
6042,4783,8,4,1101633.0,0.0,4406532
6043,4783,27,3,2768937.0,0.0,8306811
6044,4783,31,4,1218378.0,0.0,4873512
6045,4543,8,2,1101633.0,0.15,1872776
6046,927,13,4,1241912.0,0.0,4967648
6047,927,56,2,3481964.0,0.05,6615732
6048,927,74,1,4678819.0,0.0,4678819
6049,927,57,2,1150465.0,0.0,2300930
6050,927,20,1,2061075.0,0.0,2061075
6051,1219,33,1,2356800.0,0.0,2356800
6052,3319,54,4,1053267.0,0.0,4213068
6053,2186,25,1,2659364.0,0.1,2393428
6054,2186,51,3,4190173.0,0.0,12570519
6055,2186,20,2,2061075.0,0.0,4122150
6056,2186,41,4,4293210.0,0.0,17172840
6057,1209,54,4,1053267.0,0.0,4213068
6058,1209,21,2,174923.0,0.0,349846
6059,1209,79,1,4701266.0,0.05,4466203
6060,1209,61,1,1311538.0,0.0,1311538
6061,1209,33,4,2356800.0,0.15,8013120
6062,1209,62,4,4981306.0,0.05,18928963
6063,1209,45,1,4049410.0,0.0,4049410
6064,1209,41,3,4293210.0,0.1,11591667
6065,2762,58,1,883025.0,0.0,883025
6066,2762,3,4,2429302.0,0.1,8745487
6067,2762,54,4,1053267.0,0.0,4213068
6068,2762,75,4,3928850.0,0.0,15715400
6069,1045,18,4,1341237.0,0.0,5364948
6070,1045,26,3,2244438.0,0.15,5723317
6071,1045,56,3,3481964.0,0.15,8879008
6072,1045,55,2,2711825.0,0.0,5423650
6073,1045,59,1,4911020.0,0.0,4911020
6074,1045,28,2,2967557.0,0.05,5638358
6075,3257,2,1,2675106.0,0.0,2675106
6076,3257,15,4,3564230.0,0.0,14256920
6077,3257,61,1,1311538.0,0.0,1311538
6078,3257,64,4,2795884.0,0.0,11183536
6079,3257,79,3,4701266.0,0.05,13398608
6080,4843,62,3,4981306.0,0.15,12702330
6081,4843,19,3,4883309.0,0.1,13184934
6082,4843,70,1,4283058.0,0.2,3426446
6083,4843,52,1,3381694.0,0.0,3381694
6084,205,42,1,1636535.0,0.0,1636535
6085,205,37,3,3993742.0,0.0,11981226
6086,205,77,1,2907626.0,0.15,2471482
6087,205,56,2,3481964.0,0.0,6963928
6088,205,35,4,2000134.0,0.1,7200482
6089,205,29,4,413458.0,0.0,1653832
6090,4186,54,2,1053267.0,0.0,2106534
6091,4186,34,1,4917281.0,0.1,4425553
6092,4186,25,2,2659364.0,0.15,4520919
6093,4186,57,3,1150465.0,0.1,3106256
6094,327,20,3,2061075.0,0.0,6183225
6095,327,29,1,413458.0,0.0,413458
6096,327,39,3,2545912.0,0.0,7637736
6097,753,74,2,4678819.0,0.0,9357638
6098,753,9,4,2794929.0,0.0,11179716
6099,753,17,3,4988725.0,0.1,13469558
6100,753,44,3,3558636.0,0.0,10675908
6101,753,67,1,1401568.0,0.15,1191333
6102,753,59,3,4911020.0,0.0,14733060
6103,753,78,3,1867691.0,0.0,5603073
6104,3782,42,2,1636535.0,0.05,3109416
6105,3782,38,3,762081.0,0.0,2286243
6106,3782,27,1,2768937.0,0.0,2768937
6107,3782,45,2,4049410.0,0.0,8098820
6108,3782,48,4,4703211.0,0.0,18812844
6109,3782,61,1,1311538.0,0.0,1311538
6110,3782,56,2,3481964.0,0.15,5919339
6111,3782,11,4,333812.0,0.05,1268486
6112,4388,12,3,1277038.0,0.0,3831114
6113,2383,66,2,951648.0,0.0,1903296
6114,2383,47,4,489921.0,0.0,1959684
6115,2383,55,1,2711825.0,0.05,2576234
6116,608,75,2,3928850.0,0.1,7071930
6117,608,31,1,1218378.0,0.05,1157459
6118,184,50,4,2593579.0,0.0,10374316
6119,184,80,3,4868583.0,0.0,14605749
6120,184,24,1,3406720.0,0.05,3236384
6121,184,40,3,3482106.0,0.05,9924002
6122,184,6,2,1228186.0,0.0,2456372
6123,765,17,1,4988725.0,0.0,4988725
6124,765,6,3,1228186.0,0.0,3684558
6125,765,59,1,4911020.0,0.0,4911020
6126,765,26,3,2244438.0,0.15,5723317
6127,765,3,2,2429302.0,0.0,4858604
6128,841,18,1,1341237.0,0.0,1341237
6129,841,30,1,1854576.0,0.0,1854576
6130,841,10,1,2025142.0,0.0,2025142
6131,841,52,2,3381694.0,0.0,6763388
6132,841,56,4,3481964.0,0.05,13231463
6133,841,24,2,3406720.0,0.0,6813440
6134,841,7,3,849772.0,0.1,2294384
6135,4182,41,3,4293210.0,0.15,10947686
6136,3429,63,4,4827443.0,0.1,17378795
6137,3429,34,4,4917281.0,0.0,19669124
6138,3429,48,3,4703211.0,0.0,14109633
6139,3429,58,3,883025.0,0.0,2649075
6140,3429,79,4,4701266.0,0.0,18805064
6141,3429,37,2,3993742.0,0.1,7188736
6142,3429,40,2,3482106.0,0.2,5571370
6143,274,40,1,3482106.0,0.05,3308001
6144,2204,76,4,3348251.0,0.0,13393004
6145,2204,64,2,2795884.0,0.0,5591768
6146,2204,3,3,2429302.0,0.0,7287906
6147,2204,17,1,4988725.0,0.1,4489852
6148,2204,53,2,3678728.0,0.0,7357456
6149,2204,63,1,4827443.0,0.0,4827443
6150,2939,11,2,333812.0,0.0,667624
6151,2939,19,2,4883309.0,0.0,9766618
6152,2939,61,3,1311538.0,0.0,3934614
6153,2939,75,2,3928850.0,0.0,7857700
6154,2939,68,1,3504786.0,0.0,3504786
6155,4316,35,4,2000134.0,0.0,8000536
6156,4316,36,2,4083995.0,0.0,8167990
6157,4316,80,2,4868583.0,0.0,9737166
6158,1772,45,3,4049410.0,0.0,12148230
6159,1772,61,4,1311538.0,0.0,5246152
6160,1772,32,3,4017667.0,0.15,10245051
6161,1772,65,3,4414355.0,0.1,11918758
6162,1772,17,4,4988725.0,0.05,18957155
6163,1772,58,1,883025.0,0.05,838874
6164,1772,40,2,3482106.0,0.1,6267791
6165,1772,3,1,2429302.0,0.05,2307837
6166,2438,49,1,1993884.0,0.15,1694801
6167,2438,35,4,2000134.0,0.0,8000536
6168,2438,52,1,3381694.0,0.0,3381694
6169,2438,37,3,3993742.0,0.0,11981226
6170,3116,78,3,1867691.0,0.05,5322919
6171,3116,56,3,3481964.0,0.0,10445892
6172,3116,75,4,3928850.0,0.0,15715400
6173,3116,14,1,3484558.0,0.0,3484558
6174,3116,22,1,1731906.0,0.05,1645311
6175,3116,4,1,3465256.0,0.0,3465256
6176,3116,11,2,333812.0,0.15,567480
6177,2142,35,4,2000134.0,0.0,8000536
6178,2142,13,1,1241912.0,0.0,1241912
6179,2142,30,4,1854576.0,0.0,7418304
6180,2142,18,4,1341237.0,0.1,4828453
6181,2142,52,3,3381694.0,0.1,9130574
6182,878,45,2,4049410.0,0.0,8098820
6183,878,39,4,2545912.0,0.0,10183648
6184,3425,73,1,4256133.0,0.0,4256133
6185,3425,57,2,1150465.0,0.0,2300930
6186,3425,52,4,3381694.0,0.0,13526776
6187,3425,9,3,2794929.0,0.0,8384787
6188,3425,66,4,951648.0,0.0,3806592
6189,2146,32,4,4017667.0,0.0,16070668
6190,2146,55,3,2711825.0,0.0,8135475
6191,2146,30,3,1854576.0,0.0,5563728
6192,3820,28,1,2967557.0,0.15,2522423
6193,3820,61,4,1311538.0,0.0,5246152
6194,3820,19,1,4883309.0,0.05,4639144
6195,3820,39,4,2545912.0,0.05,9674466
6196,3820,41,1,4293210.0,0.0,4293210
6197,3820,27,4,2768937.0,0.0,11075748
6198,3192,66,1,951648.0,0.1,856483
6199,3192,49,4,1993884.0,0.0,7975536
6200,3192,46,1,1749843.0,0.05,1662351
6201,3192,41,2,4293210.0,0.05,8157099
6202,2777,16,1,748954.0,0.1,674059
6203,1948,55,2,2711825.0,0.0,5423650
6204,1948,69,1,4234839.0,0.0,4234839
6205,1948,18,4,1341237.0,0.1,4828453
6206,1948,65,3,4414355.0,0.2,10594452
6207,1948,7,4,849772.0,0.0,3399088
6208,1948,33,1,2356800.0,0.2,1885440
6209,650,38,2,762081.0,0.2,1219330
6210,650,58,4,883025.0,0.15,3002285
6211,650,10,1,2025142.0,0.15,1721371
6212,650,55,4,2711825.0,0.0,10847300
6213,650,3,2,2429302.0,0.0,4858604
6214,650,4,3,3465256.0,0.15,8836403
6215,650,57,1,1150465.0,0.0,1150465
6216,650,25,3,2659364.0,0.05,7579187
6217,372,40,4,3482106.0,0.1,12535582
6218,372,38,4,762081.0,0.0,3048324
6219,372,37,2,3993742.0,0.0,7987484
6220,372,53,2,3678728.0,0.0,7357456
6221,372,41,2,4293210.0,0.0,8586420
6222,372,2,2,2675106.0,0.0,5350212
6223,372,34,1,4917281.0,0.15,4179689
6224,372,9,4,2794929.0,0.0,11179716
6225,2732,10,2,2025142.0,0.0,4050284
6226,2732,33,2,2356800.0,0.0,4713600
6227,2732,72,3,4439973.0,0.0,13319919
6228,2732,60,4,2588013.0,0.0,10352052
6229,4026,65,1,4414355.0,0.05,4193637
6230,4026,77,2,2907626.0,0.0,5815252
6231,4026,58,3,883025.0,0.0,2649075
6232,4026,59,4,4911020.0,0.0,19644080
6233,4026,61,4,1311538.0,0.1,4721537
6234,4026,1,3,831633.0,0.0,2494899
6235,4026,5,3,1354368.0,0.0,4063104
6236,1686,9,2,2794929.0,0.0,5589858
6237,1686,69,3,4234839.0,0.0,12704517
6238,1686,13,3,1241912.0,0.0,3725736
6239,1686,4,3,3465256.0,0.0,10395768
6240,3919,15,4,3564230.0,0.05,13544074
6241,3919,33,3,2356800.0,0.05,6716880
6242,3919,29,3,413458.0,0.1,1116337
6243,3919,27,4,2768937.0,0.0,11075748
6244,1719,73,2,4256133.0,0.0,8512266
6245,4159,6,1,1228186.0,0.0,1228186
6246,3205,40,1,3482106.0,0.1,3133895
6247,3205,50,4,2593579.0,0.0,10374316
6248,3205,9,1,2794929.0,0.0,2794929
6249,3233,75,2,3928850.0,0.15,6679045
6250,3233,67,1,1401568.0,0.05,1331490
6251,4554,46,3,1749843.0,0.0,5249529
6252,4554,8,2,1101633.0,0.0,2203266
6253,4554,60,1,2588013.0,0.0,2588013
6254,4554,30,2,1854576.0,0.0,3709152
6255,4554,33,4,2356800.0,0.15,8013120
6256,4554,4,4,3465256.0,0.0,13861024
6257,1293,17,2,4988725.0,0.0,9977450
6258,4583,41,1,4293210.0,0.05,4078550
6259,4583,42,2,1636535.0,0.1,2945763
6260,3819,19,4,4883309.0,0.1,17579912
6261,3819,52,2,3381694.0,0.05,6425219
6262,3819,29,2,413458.0,0.0,826916
6263,3819,63,3,4827443.0,0.1,13034096
6264,3819,55,1,2711825.0,0.0,2711825
6265,2680,74,4,4678819.0,0.0,18715276
6266,2680,69,2,4234839.0,0.0,8469678
6267,371,12,2,1277038.0,0.0,2554076
6268,371,75,2,3928850.0,0.0,7857700
6269,3716,76,1,3348251.0,0.0,3348251
6270,3716,2,2,2675106.0,0.0,5350212
6271,3716,5,2,1354368.0,0.1,2437862
6272,3851,57,1,1150465.0,0.0,1150465
6273,1218,45,3,4049410.0,0.1,10933407
6274,1218,58,2,883025.0,0.0,1766050
6275,1218,17,1,4988725.0,0.2,3990980
6276,1218,21,1,174923.0,0.0,174923
6277,272,33,4,2356800.0,0.0,9427200
6278,272,48,3,4703211.0,0.0,14109633
6279,272,42,4,1636535.0,0.15,5564219
6280,272,29,3,413458.0,0.0,1240374
6281,272,24,2,3406720.0,0.15,5791424
6282,272,47,2,489921.0,0.2,783874
6283,1299,30,1,1854576.0,0.0,1854576
6284,2097,31,2,1218378.0,0.0,2436756
6285,2097,30,1,1854576.0,0.0,1854576
6286,2097,56,1,3481964.0,0.1,3133768
6287,2097,48,1,4703211.0,0.0,4703211
6288,2097,2,1,2675106.0,0.0,2675106
6289,2097,39,2,2545912.0,0.0,5091824
6290,2097,57,4,1150465.0,0.0,4601860
6291,2097,69,1,4234839.0,0.05,4023097
6292,2219,22,3,1731906.0,0.0,5195718
6293,2219,58,3,883025.0,0.15,2251714
6294,2219,6,4,1228186.0,0.0,4912744
6295,2219,7,1,849772.0,0.0,849772
6296,2219,73,4,4256133.0,0.0,17024532
6297,2219,5,2,1354368.0,0.0,2708736
6298,293,4,2,3465256.0,0.0,6930512
6299,293,47,1,489921.0,0.0,489921
6300,293,63,4,4827443.0,0.0,19309772
6301,293,78,2,1867691.0,0.0,3735382
6302,293,70,2,4283058.0,0.05,8137810
6303,293,71,2,2028496.0,0.0,4056992
6304,293,27,2,2768937.0,0.1,4984087
6305,3037,1,1,831633.0,0.0,831633
6306,3037,49,3,1993884.0,0.15,5084404
6307,3037,55,1,2711825.0,0.0,2711825
6308,3037,25,1,2659364.0,0.1,2393428
6309,3037,67,3,1401568.0,0.0,4204704
6310,2644,20,3,2061075.0,0.05,5874064
6311,2644,25,4,2659364.0,0.2,8509965
6312,2644,21,3,174923.0,0.0,524769
6313,2644,56,3,3481964.0,0.0,10445892
6314,2644,22,4,1731906.0,0.05,6581243
6315,2644,41,4,4293210.0,0.1,15455556
6316,1307,60,2,2588013.0,0.0,5176026
6317,1307,50,2,2593579.0,0.0,5187158
6318,1307,24,4,3406720.0,0.0,13626880
6319,1307,35,3,2000134.0,0.0,6000402
6320,1307,66,1,951648.0,0.15,808901
6321,1307,47,4,489921.0,0.0,1959684
6322,3029,56,2,3481964.0,0.0,6963928
6323,4023,8,1,1101633.0,0.0,1101633
6324,4023,77,1,2907626.0,0.0,2907626
6325,1677,66,1,951648.0,0.0,951648
6326,1677,67,3,1401568.0,0.15,3573998
6327,1677,13,4,1241912.0,0.15,4222501
6328,1677,7,2,849772.0,0.0,1699544
6329,1677,59,1,4911020.0,0.15,4174367
6330,1677,80,1,4868583.0,0.0,4868583
6331,1677,2,4,2675106.0,0.2,8560339
6332,1677,9,2,2794929.0,0.1,5030872
6333,2483,56,4,3481964.0,0.0,13927856
6334,2483,79,2,4701266.0,0.0,9402532
6335,4158,7,3,849772.0,0.05,2421850
6336,4158,37,4,3993742.0,0.05,15176220
6337,4158,72,2,4439973.0,0.0,8879946
6338,4158,54,4,1053267.0,0.05,4002415
6339,4158,56,4,3481964.0,0.0,13927856
6340,2984,48,4,4703211.0,0.15,15990917
6341,2984,28,3,2967557.0,0.1,8012404
6342,2984,19,1,4883309.0,0.0,4883309
6343,2984,29,2,413458.0,0.15,702879
6344,2360,16,4,748954.0,0.05,2846025
6345,2360,68,2,3504786.0,0.0,7009572
6346,613,44,1,3558636.0,0.0,3558636
6347,613,61,1,1311538.0,0.1,1180384
6348,613,68,2,3504786.0,0.0,7009572
6349,613,65,4,4414355.0,0.15,15008807
6350,613,1,2,831633.0,0.0,1663266
6351,613,12,2,1277038.0,0.1,2298668
6352,613,15,1,3564230.0,0.0,3564230
6353,2556,31,2,1218378.0,0.0,2436756
6354,2556,42,4,1636535.0,0.15,5564219
6355,2556,35,2,2000134.0,0.15,3400228
6356,2515,22,2,1731906.0,0.0,3463812
6357,2515,69,2,4234839.0,0.0,8469678
6358,3270,71,3,2028496.0,0.0,6085488
6359,3270,78,4,1867691.0,0.0,7470764
6360,3270,67,4,1401568.0,0.0,5606272
6361,3270,49,3,1993884.0,0.2,4785322
6362,2595,38,4,762081.0,0.0,3048324
6363,2595,57,4,1150465.0,0.0,4601860
6364,2595,12,1,1277038.0,0.05,1213186
6365,2595,80,4,4868583.0,0.05,18500615
6366,2595,7,2,849772.0,0.0,1699544
6367,712,1,2,831633.0,0.15,1413776
6368,712,57,4,1150465.0,0.05,4371767
6369,712,51,1,4190173.0,0.0,4190173
6370,712,10,1,2025142.0,0.05,1923885
6371,712,79,3,4701266.0,0.1,12693418
6372,2068,39,1,2545912.0,0.0,2545912
6373,2068,45,3,4049410.0,0.1,10933407
6374,2068,34,1,4917281.0,0.0,4917281
6375,2068,35,3,2000134.0,0.0,6000402
6376,2068,63,1,4827443.0,0.0,4827443
6377,2068,10,4,2025142.0,0.0,8100568
6378,2068,77,2,2907626.0,0.0,5815252
6379,1854,46,4,1749843.0,0.0,6999372
6380,1854,8,3,1101633.0,0.0,3304899
6381,1854,51,2,4190173.0,0.0,8380346
6382,1854,77,2,2907626.0,0.0,5815252
6383,1854,17,4,4988725.0,0.15,16961665
6384,1854,4,3,3465256.0,0.0,10395768
6385,1854,80,1,4868583.0,0.0,4868583
6386,1854,22,2,1731906.0,0.2,2771050
6387,458,8,4,1101633.0,0.1,3965879
6388,458,18,1,1341237.0,0.0,1341237
6389,458,44,4,3558636.0,0.0,14234544
6390,458,25,2,2659364.0,0.0,5318728
6391,1734,80,3,4868583.0,0.1,13145174
6392,1734,71,1,2028496.0,0.0,2028496
6393,1734,61,2,1311538.0,0.0,2623076
6394,1734,56,4,3481964.0,0.0,13927856
6395,1734,14,1,3484558.0,0.0,3484558
6396,1734,1,4,831633.0,0.1,2993879
6397,1734,49,3,1993884.0,0.05,5682569
6398,1734,29,2,413458.0,0.15,702879
6399,4239,38,4,762081.0,0.0,3048324
6400,4239,16,1,748954.0,0.0,748954
6401,4239,50,2,2593579.0,0.0,5187158
6402,2203,8,2,1101633.0,0.1,1982939
6403,2203,40,3,3482106.0,0.0,10446318
6404,2203,62,2,4981306.0,0.0,9962612
6405,2203,68,2,3504786.0,0.0,7009572
6406,1108,37,3,3993742.0,0.0,11981226
6407,1108,19,4,4883309.0,0.15,16603251
6408,1108,65,2,4414355.0,0.0,8828710
6409,404,7,4,849772.0,0.05,3229134
6410,4855,41,4,4293210.0,0.15,14596914
6411,4855,5,4,1354368.0,0.1,4875725
6412,4855,31,1,1218378.0,0.0,1218378
6413,4584,19,3,4883309.0,0.0,14649927
6414,4848,8,4,1101633.0,0.0,4406532
6415,4848,70,2,4283058.0,0.0,8566116
6416,4848,63,4,4827443.0,0.0,19309772
6417,4848,80,1,4868583.0,0.15,4138296
6418,4848,76,2,3348251.0,0.0,6696502
6419,4848,59,2,4911020.0,0.0,9822040
6420,4848,49,4,1993884.0,0.0,7975536
6421,4848,11,2,333812.0,0.05,634243
6422,4151,78,4,1867691.0,0.0,7470764
6423,4151,43,3,1109003.0,0.1,2994308
6424,4151,76,4,3348251.0,0.0,13393004
6425,1943,34,3,4917281.0,0.0,14751843
6426,1943,47,3,489921.0,0.0,1469763
6427,1943,41,2,4293210.0,0.15,7298457
6428,1943,78,3,1867691.0,0.0,5603073
6429,1397,29,1,413458.0,0.15,351439
6430,1397,51,2,4190173.0,0.0,8380346
6431,1397,69,4,4234839.0,0.05,16092388
6432,1397,32,3,4017667.0,0.1,10847701
6433,1397,48,3,4703211.0,0.0,14109633
6434,808,78,2,1867691.0,0.0,3735382
6435,808,57,2,1150465.0,0.0,2300930
6436,808,63,3,4827443.0,0.15,12309980
6437,4148,57,1,1150465.0,0.05,1092942
6438,4148,58,1,883025.0,0.0,883025
6439,4148,66,4,951648.0,0.15,3235603
6440,4148,8,1,1101633.0,0.05,1046551
6441,3027,29,1,413458.0,0.0,413458
6442,2421,57,2,1150465.0,0.2,1840744
6443,3197,2,4,2675106.0,0.0,10700424
6444,4672,9,1,2794929.0,0.0,2794929
6445,4672,58,2,883025.0,0.15,1501142
6446,631,47,3,489921.0,0.05,1396275
6447,631,80,3,4868583.0,0.0,14605749
6448,631,75,4,3928850.0,0.1,14143860
6449,631,25,3,2659364.0,0.0,7978092
6450,631,72,3,4439973.0,0.0,13319919
6451,631,51,4,4190173.0,0.0,16760692
6452,4954,42,1,1636535.0,0.0,1636535
6453,4954,77,1,2907626.0,0.0,2907626
6454,4954,19,3,4883309.0,0.05,13917431
6455,4954,38,1,762081.0,0.2,609665
6456,4954,50,2,2593579.0,0.0,5187158
6457,4954,24,3,3406720.0,0.0,10220160
6458,4954,59,2,4911020.0,0.0,9822040
6459,4242,3,2,2429302.0,0.0,4858604
6460,4242,38,3,762081.0,0.0,2286243
6461,4242,42,2,1636535.0,0.05,3109416
6462,4242,46,2,1749843.0,0.0,3499686
6463,4242,45,1,4049410.0,0.0,4049410
6464,1049,46,1,1749843.0,0.15,1487367
6465,1049,2,1,2675106.0,0.05,2541351
6466,1049,43,1,1109003.0,0.15,942653
6467,1049,19,3,4883309.0,0.05,13917431
6468,179,65,2,4414355.0,0.05,8387274
6469,179,66,2,951648.0,0.0,1903296
6470,179,48,3,4703211.0,0.2,11287706
6471,179,63,1,4827443.0,0.0,4827443
6472,179,69,3,4234839.0,0.0,12704517
6473,179,29,1,413458.0,0.0,413458
6474,179,47,3,489921.0,0.1,1322787
6475,4409,15,4,3564230.0,0.15,12118382
6476,1078,43,4,1109003.0,0.05,4214211
6477,1078,74,3,4678819.0,0.0,14036457
6478,1078,59,2,4911020.0,0.0,9822040
6479,1078,56,3,3481964.0,0.15,8879008
6480,2134,78,1,1867691.0,0.1,1680922
6481,3690,68,1,3504786.0,0.2,2803829
6482,3690,44,1,3558636.0,0.0,3558636
6483,3690,31,1,1218378.0,0.1,1096540
6484,3690,72,3,4439973.0,0.0,13319919
6485,3690,50,3,2593579.0,0.2,6224590
6486,3690,34,4,4917281.0,0.1,17702212
6487,3690,15,2,3564230.0,0.0,7128460
6488,1656,74,1,4678819.0,0.0,4678819
6489,1656,53,4,3678728.0,0.05,13979166
6490,4,24,2,3406720.0,0.0,6813440
6491,4,45,2,4049410.0,0.0,8098820
6492,4379,76,1,3348251.0,0.2,2678601
6493,4379,39,2,2545912.0,0.0,5091824
6494,4379,65,1,4414355.0,0.0,4414355
6495,1439,26,3,2244438.0,0.0,6733314
6496,1439,20,2,2061075.0,0.0,4122150
6497,1439,33,2,2356800.0,0.0,4713600
6498,1439,27,2,2768937.0,0.0,5537874
6499,1439,51,1,4190173.0,0.2,3352138
6500,3050,52,4,3381694.0,0.0,13526776
6501,3050,55,2,2711825.0,0.0,5423650
6502,3050,49,2,1993884.0,0.1,3588991
6503,3050,59,2,4911020.0,0.05,9330938
6504,3050,35,2,2000134.0,0.0,4000268
6505,3050,61,3,1311538.0,0.0,3934614
6506,3050,9,4,2794929.0,0.0,11179716
6507,3050,2,4,2675106.0,0.05,10165403
6508,1613,33,4,2356800.0,0.0,9427200
6509,1613,26,3,2244438.0,0.05,6396648
6510,2665,57,2,1150465.0,0.15,1955790
6511,2665,18,1,1341237.0,0.0,1341237
6512,2665,9,1,2794929.0,0.0,2794929
6513,2665,50,4,2593579.0,0.0,10374316
6514,2665,75,1,3928850.0,0.0,3928850
6515,2665,78,2,1867691.0,0.1,3361844
6516,3539,31,1,1218378.0,0.0,1218378
6517,3986,34,4,4917281.0,0.05,18685668
6518,3986,38,2,762081.0,0.0,1524162
6519,3986,33,3,2356800.0,0.1,6363360
6520,3986,57,4,1150465.0,0.0,4601860
6521,3986,46,1,1749843.0,0.0,1749843
6522,3986,6,4,1228186.0,0.2,3930195
6523,3986,58,1,883025.0,0.1,794722
6524,3605,1,1,831633.0,0.1,748470
6525,3605,34,3,4917281.0,0.2,11801474
6526,3605,40,2,3482106.0,0.1,6267791
6527,3605,52,2,3381694.0,0.0,6763388
6528,3065,42,2,1636535.0,0.0,3273070
6529,3065,75,2,3928850.0,0.0,7857700
6530,422,20,1,2061075.0,0.0,2061075
6531,422,54,3,1053267.0,0.1,2843821
6532,422,38,3,762081.0,0.0,2286243
6533,422,50,2,2593579.0,0.0,5187158
6534,422,75,2,3928850.0,0.0,7857700
6535,422,31,3,1218378.0,0.0,3655134
6536,422,67,4,1401568.0,0.0,5606272
6537,562,14,2,3484558.0,0.05,6620660
6538,562,44,4,3558636.0,0.0,14234544
6539,562,68,4,3504786.0,0.0,14019144
6540,562,53,2,3678728.0,0.0,7357456
6541,562,5,1,1354368.0,0.0,1354368
6542,562,40,1,3482106.0,0.0,3482106
6543,562,69,4,4234839.0,0.0,16939356
6544,2290,4,4,3465256.0,0.0,13861024
6545,2290,70,4,4283058.0,0.05,16275620
6546,2290,62,3,4981306.0,0.0,14943918
6547,2290,66,4,951648.0,0.0,3806592
6548,2290,79,4,4701266.0,0.2,15044051
6549,2290,47,4,489921.0,0.15,1665731
6550,2290,58,1,883025.0,0.0,883025
6551,3299,34,2,4917281.0,0.15,8359378
6552,3299,8,2,1101633.0,0.0,2203266
6553,3299,54,2,1053267.0,0.0,2106534
6554,3299,39,2,2545912.0,0.0,5091824
6555,3299,29,4,413458.0,0.05,1571140
6556,3299,28,3,2967557.0,0.2,7122137
6557,3299,45,2,4049410.0,0.05,7693879
6558,3299,65,1,4414355.0,0.1,3972920
6559,2380,10,3,2025142.0,0.0,6075426
6560,2380,30,4,1854576.0,0.2,5934643
6561,2380,79,3,4701266.0,0.0,14103798
6562,2380,39,3,2545912.0,0.15,6492076
6563,2380,37,4,3993742.0,0.0,15974968
6564,860,44,2,3558636.0,0.15,6049681
6565,860,2,1,2675106.0,0.0,2675106
6566,860,40,2,3482106.0,0.0,6964212
6567,860,62,4,4981306.0,0.0,19925224
6568,860,36,4,4083995.0,0.2,13068784
6569,156,36,3,4083995.0,0.2,9801588
6570,156,7,1,849772.0,0.0,849772
6571,156,64,4,2795884.0,0.0,11183536
6572,156,13,4,1241912.0,0.0,4967648
6573,156,49,2,1993884.0,0.0,3987768
6574,156,59,1,4911020.0,0.05,4665469
6575,156,43,3,1109003.0,0.05,3160659
6576,156,76,1,3348251.0,0.0,3348251
6577,2001,29,1,413458.0,0.0,413458
6578,2001,7,1,849772.0,0.0,849772
6579,2001,60,3,2588013.0,0.15,6599433
6580,2001,79,4,4701266.0,0.15,15984304
6581,861,49,2,1993884.0,0.15,3389603
6582,907,55,2,2711825.0,0.0,5423650
6583,1976,36,2,4083995.0,0.05,7759590
6584,1976,67,4,1401568.0,0.05,5325958
