id_envio,id_orden,empresa_envio,costo_envio,tiempo_entrega_dias,fecha_estimada,fecha_real
1428,3852,Interrapidisimo,6279.0,7,2023-12-18 22:03:00,2023-12-17 22:03:00
1429,2982,Interrapidisimo,30637.0,4,2023-12-16 08:25:00,2023-12-18 08:25:00
1430,2812,Envía,5160.0,7,2023-12-19 09:23:00,2023-12-19 09:23:00
1431,561,Servientrega,26532.0,3,2023-12-15 17:37:00,2023-12-18 17:37:00
1432,1405,Servientrega,6508.0,2,2023-12-14 17:48:00,2023-12-17 17:48:00
1433,3963,Interrapidisimo,3471.0,7,2023-12-19 18:59:00,2023-12-22 18:59:00
1434,3300,Interrapidisimo,32081.0,6,2023-12-19 08:39:00,2023-12-17 08:39:00
1435,4922,Interrapidisimo,27785.0,6,2023-12-19 12:58:00,2023-12-19 12:58:00
1436,2090,Interrapidisimo,13123.0,4,2023-12-17 13:39:00,2023-12-15 13:39:00
1437,876,Interrapidisimo,13504.0,5,2023-12-19 10:17:00,2023-12-17 10:17:00
1438,875,Envía,32935.0,4,2023-12-18 18:24:00,2023-12-18 18:24:00
1439,2108,Coordinadora,29071.0,1,2023-12-16 08:18:00,2023-12-16 08:18:00
1440,2985,Servientrega,12366.0,3,2023-12-18 17:07:00,2023-12-19 17:07:00
1441,2587,Interrapidisimo,27701.0,7,2023-12-22 17:35:00,2023-12-23 17:35:00
1442,1382,Servientrega,761.0,3,2023-12-18 21:42:00,2023-12-20 21:42:00
1443,4482,Interrapidisimo,2429.0,1,2023-12-16 22:08:00,2023-12-17 22:08:00
1444,1901,FedEx,28197.0,1,2023-12-17 08:02:00,2023-12-21 08:02:00
1445,3738,Coordinadora,15340.0,1,2023-12-17 10:23:00,2023-12-17 10:23:00
1446,1467,Servientrega,8576.0,5,2023-12-21 13:22:00,2023-12-20 13:22:00
1447,3929,DHL,27516.0,8,2023-12-24 13:48:00,2023-12-25 13:48:00
1448,3789,Servientrega,26188.0,1,2023-12-17 20:42:00,2023-12-20 20:42:00
1449,3600,DHL,30087.0,5,2023-12-21 21:01:00,2023-12-23 21:01:00
1450,2524,FedEx,13040.0,6,2023-12-22 21:37:00,2023-12-23 21:37:00
1451,2313,Interrapidisimo,23737.0,7,2023-12-24 09:19:00,2023-12-22 09:19:00
1452,4085,Servientrega,17095.0,8,2023-12-25 11:02:00,2023-12-27 11:02:00
1453,4535,Envía,18887.0,2,2023-12-19 20:13:00,2023-12-21 20:13:00
1454,3638,DHL,21417.0,8,2023-12-26 12:06:00,2023-12-27 12:06:00
1455,3888,DHL,33641.0,9,2023-12-27 14:42:00,2023-12-25 14:42:00
1456,360,Envía,18734.0,2,2023-12-20 20:39:00,2023-12-19 20:39:00
1457,2759,Envía,3451.0,1,2023-12-20 19:19:00,2023-12-21 19:19:00
1458,1180,Servientrega,27520.0,3,2023-12-23 13:13:00,2023-12-25 13:13:00
1459,3860,Servientrega,31761.0,8,2023-12-28 18:47:00,2023-12-28 18:47:00
1460,1069,Coordinadora,8155.0,1,2023-12-21 20:30:00,2023-12-25 20:30:00
1461,2056,Servientrega,25104.0,3,2023-12-24 15:52:00,2023-12-25 15:52:00
1462,638,Interrapidisimo,10689.0,1,2023-12-22 15:58:00,2023-12-24 15:58:00
1463,963,Envía,14797.0,9,2023-12-30 16:10:00,2024-01-02 16:10:00
1464,4605,FedEx,10205.0,4,2023-12-25 17:27:00,2023-12-29 17:27:00
1465,1204,Coordinadora,24352.0,2,2023-12-24 10:15:00,2023-12-26 10:15:00
1466,2532,Interrapidisimo,5534.0,9,2023-12-31 13:04:00,2024-01-01 13:04:00
1467,3346,Servientrega,18230.0,4,2023-12-26 14:35:00,2023-12-26 14:35:00
1468,2377,FedEx,8243.0,8,2023-12-30 15:08:00,2023-12-31 15:08:00
1469,110,Servientrega,3502.0,1,2023-12-23 16:04:00,2023-12-21 16:04:00
1470,373,FedEx,20570.0,4,2023-12-26 17:09:00,2023-12-28 17:09:00
1471,3672,DHL,3802.0,9,2023-12-31 17:35:00,2024-01-04 17:35:00
1472,1536,Envía,26227.0,2,2023-12-24 19:52:00,2023-12-22 19:52:00
1473,1161,Servientrega,34867.0,3,2023-12-26 08:25:00,2023-12-27 08:25:00
1474,3454,Interrapidisimo,11956.0,3,2023-12-26 11:56:00,2023-12-27 11:56:00
1475,1698,Interrapidisimo,31747.0,5,2023-12-28 14:41:00,2023-12-29 14:41:00
1476,4690,Interrapidisimo,7133.0,8,2023-12-31 19:57:00,2023-12-31 19:57:00
1477,536,Interrapidisimo,4156.0,9,2024-01-01 20:23:00,2024-01-02 20:23:00
1478,4827,Interrapidisimo,327.0,6,2023-12-30 10:55:00,2024-01-03 10:55:00
1479,1837,Interrapidisimo,15591.0,7,2023-12-31 15:07:00,2024-01-02 15:07:00
1480,1869,Servientrega,10860.0,5,2023-12-29 20:18:00,2024-01-01 20:18:00
1481,3965,Interrapidisimo,11385.0,3,2023-12-28 09:23:00,2023-12-27 09:23:00
1482,2932,DHL,13653.0,5,2023-12-30 11:17:00,2024-01-02 11:17:00
1483,4573,Envía,34308.0,7,2024-01-01 12:58:00,2024-01-03 12:58:00
1484,3573,Servientrega,18149.0,2,2023-12-27 14:15:00,2023-12-28 14:15:00
1485,671,Envía,27141.0,3,2023-12-28 14:56:00,2024-01-01 14:56:00
1486,132,DHL,30446.0,8,2024-01-02 15:33:00,2024-01-01 15:33:00
1487,1779,DHL,19142.0,2,2023-12-27 18:31:00,2023-12-25 18:31:00
1488,756,FedEx,15479.0,8,2024-01-02 18:43:00,2024-01-01 18:43:00
1489,481,FedEx,12447.0,3,2023-12-28 21:49:00,2023-12-31 21:49:00
1490,1088,DHL,10263.0,4,2023-12-30 09:00:00,2024-01-03 09:00:00
1491,3367,DHL,14933.0,1,2023-12-27 09:37:00,2023-12-28 09:37:00
1492,231,Interrapidisimo,3781.0,2,2023-12-28 11:08:00,2023-12-26 11:08:00
1493,3691,Servientrega,23870.0,7,2024-01-02 12:24:00,2024-01-05 12:24:00
1494,1229,DHL,1756.0,1,2023-12-27 14:19:00,2023-12-26 14:19:00
1495,1211,Servientrega,27410.0,4,2023-12-30 15:02:00,2023-12-28 15:02:00
1496,4301,Servientrega,24444.0,1,2023-12-28 09:09:00,2023-12-29 09:09:00
1497,2564,Envía,15141.0,6,2024-01-02 10:50:00,2023-12-31 10:50:00
1498,4110,DHL,13429.0,7,2024-01-03 11:36:00,2024-01-02 11:36:00
1499,2354,Interrapidisimo,10081.0,8,2024-01-04 12:25:00,2024-01-08 12:25:00
1500,4337,DHL,28289.0,7,2024-01-03 15:27:00,2024-01-03 15:27:00
1501,2915,Coordinadora,7565.0,6,2024-01-02 18:54:00,2024-01-06 18:54:00
1502,4099,Servientrega,22416.0,7,2024-01-04 12:01:00,2024-01-04 12:01:00
1503,2499,Servientrega,7954.0,7,2024-01-04 16:02:00,2024-01-06 16:02:00
1504,3677,Interrapidisimo,5913.0,7,2024-01-04 17:15:00,2024-01-08 17:15:00
1505,1402,DHL,18798.0,9,2024-01-07 13:40:00,2024-01-07 13:40:00
1506,1907,Interrapidisimo,30012.0,5,2024-01-03 17:38:00,2024-01-02 17:38:00
1507,1535,Envía,20580.0,4,2024-01-02 19:37:00,2024-01-03 19:37:00
1508,3547,FedEx,19797.0,4,2024-01-03 08:52:00,2024-01-06 08:52:00
1509,892,Coordinadora,15960.0,9,2024-01-08 14:20:00,2024-01-12 14:20:00
1510,2226,Servientrega,12577.0,8,2024-01-07 15:47:00,2024-01-09 15:47:00
1511,1735,Servientrega,6579.0,5,2024-01-04 15:57:00,2024-01-06 15:57:00
1512,1575,Coordinadora,32473.0,1,2023-12-31 18:04:00,2023-12-29 18:04:00
1513,3606,Servientrega,16258.0,5,2024-01-05 11:45:00,2024-01-06 11:45:00
1514,1548,Interrapidisimo,11474.0,2,2024-01-02 16:34:00,2024-01-01 16:34:00
1515,4915,Coordinadora,20155.0,8,2024-01-09 10:02:00,2024-01-07 10:02:00
1516,2475,Servientrega,31910.0,3,2024-01-04 18:31:00,2024-01-03 18:31:00
1517,4402,Coordinadora,14128.0,5,2024-01-06 18:36:00,2024-01-09 18:36:00
1518,2006,Servientrega,23414.0,1,2024-01-02 21:02:00,2023-12-31 21:02:00
1519,2827,Servientrega,17993.0,4,2024-01-06 14:38:00,2024-01-06 14:38:00
1520,4817,Servientrega,17085.0,7,2024-01-09 15:29:00,2024-01-12 15:29:00
1521,2191,Envía,14511.0,1,2024-01-03 15:37:00,2024-01-06 15:37:00
1522,2026,FedEx,470.0,1,2024-01-03 16:47:00,2024-01-02 16:47:00
1523,1685,Interrapidisimo,6771.0,5,2024-01-07 17:36:00,2024-01-05 17:36:00
1524,4263,Servientrega,21560.0,6,2024-01-08 19:49:00,2024-01-08 19:49:00
1525,3831,Servientrega,30138.0,8,2024-01-10 21:31:00,2024-01-12 21:31:00
1526,3854,DHL,20730.0,7,2024-01-10 08:07:00,2024-01-14 08:07:00
1527,2806,DHL,4773.0,8,2024-01-11 08:43:00,2024-01-15 08:43:00
1528,87,FedEx,10852.0,2,2024-01-05 12:00:00,2024-01-06 12:00:00
1529,3574,DHL,29046.0,7,2024-01-10 22:39:00,2024-01-14 22:39:00
1530,3881,Interrapidisimo,9155.0,5,2024-01-09 08:35:00,2024-01-09 08:35:00
1531,201,Coordinadora,4103.0,2,2024-01-06 10:11:00,2024-01-05 10:11:00
1532,4401,Interrapidisimo,2863.0,8,2024-01-12 12:00:00,2024-01-10 12:00:00
1533,4824,FedEx,4282.0,1,2024-01-05 12:49:00,2024-01-07 12:49:00
1534,2451,FedEx,32016.0,9,2024-01-13 13:35:00,2024-01-14 13:35:00
1535,899,Coordinadora,12472.0,1,2024-01-05 18:49:00,2024-01-05 18:49:00
1536,728,Interrapidisimo,12296.0,6,2024-01-10 20:08:00,2024-01-09 20:08:00
1537,4965,Servientrega,20395.0,2,2024-01-06 22:19:00,2024-01-08 22:19:00
1538,2244,Servientrega,2318.0,1,2024-01-05 22:39:00,2024-01-06 22:39:00
1539,4392,Servientrega,6389.0,4,2024-01-09 09:04:00,2024-01-09 09:04:00
1540,414,Servientrega,639.0,8,2024-01-13 11:21:00,2024-01-13 11:21:00
1541,3293,Servientrega,9931.0,6,2024-01-11 14:01:00,2024-01-10 14:01:00
1542,3044,DHL,757.0,3,2024-01-08 14:58:00,2024-01-11 14:58:00
1543,502,Interrapidisimo,14697.0,7,2024-01-12 16:18:00,2024-01-14 16:18:00
1544,4678,Envía,10178.0,8,2024-01-13 17:45:00,2024-01-14 17:45:00
1545,1400,Servientrega,4909.0,3,2024-01-08 20:05:00,2024-01-11 20:05:00
1546,2891,Interrapidisimo,20902.0,4,2024-01-09 22:01:00,2024-01-09 22:01:00
1547,2208,Servientrega,12154.0,5,2024-01-11 09:57:00,2024-01-11 09:57:00
1548,1383,DHL,10298.0,1,2024-01-07 12:06:00,2024-01-10 12:06:00
1549,3870,Interrapidisimo,9429.0,6,2024-01-12 14:30:00,2024-01-16 14:30:00
1550,4109,Servientrega,32113.0,5,2024-01-12 15:11:00,2024-01-13 15:11:00
1551,134,Servientrega,2435.0,8,2024-01-15 17:27:00,2024-01-15 17:27:00
1552,4150,DHL,27419.0,7,2024-01-14 18:27:00,2024-01-14 18:27:00
1553,1643,Servientrega,15886.0,8,2024-01-15 18:51:00,2024-01-14 18:51:00
1554,64,Servientrega,32785.0,5,2024-01-13 15:13:00,2024-01-16 15:13:00
1555,1727,Servientrega,12159.0,6,2024-01-14 17:42:00,2024-01-17 17:42:00
1556,550,Servientrega,22248.0,6,2024-01-14 20:08:00,2024-01-14 20:08:00
1557,4195,DHL,18291.0,8,2024-01-17 15:47:00,2024-01-17 15:47:00
1558,3991,DHL,20192.0,5,2024-01-14 16:51:00,2024-01-17 16:51:00
1559,483,Interrapidisimo,21255.0,7,2024-01-16 20:08:00,2024-01-14 20:08:00
1560,3095,Envía,23107.0,1,2024-01-10 21:25:00,2024-01-09 21:25:00
1561,3940,Interrapidisimo,19127.0,1,2024-01-11 15:22:00,2024-01-13 15:22:00
1562,1386,DHL,26430.0,1,2024-01-11 18:57:00,2024-01-15 18:57:00
1563,3030,Servientrega,13742.0,6,2024-01-17 08:30:00,2024-01-16 08:30:00
1564,3667,Servientrega,34421.0,3,2024-01-14 15:40:00,2024-01-17 15:40:00
1565,3576,Servientrega,26995.0,8,2024-01-19 19:36:00,2024-01-18 19:36:00
1566,4902,Interrapidisimo,16294.0,7,2024-01-18 19:49:00,2024-01-16 19:49:00
1567,2739,Envía,25541.0,1,2024-01-12 20:06:00,2024-01-11 20:06:00
1568,1641,Envía,3417.0,3,2024-01-15 11:39:00,2024-01-14 11:39:00
1569,1587,FedEx,15831.0,7,2024-01-19 16:04:00,2024-01-19 16:04:00
1570,2965,Servientrega,8372.0,6,2024-01-18 18:28:00,2024-01-18 18:28:00
1571,4649,Servientrega,2251.0,4,2024-01-16 21:15:00,2024-01-18 21:15:00
1572,4213,Interrapidisimo,23786.0,3,2024-01-15 21:47:00,2024-01-15 21:47:00
1573,2464,Servientrega,4720.0,2,2024-01-15 12:18:00,2024-01-16 12:18:00
1574,2145,Interrapidisimo,17180.0,6,2024-01-19 13:53:00,2024-01-22 13:53:00
1575,3447,Interrapidisimo,24263.0,7,2024-01-20 21:00:00,2024-01-20 21:00:00
1576,2151,Envía,14997.0,1,2024-01-15 08:48:00,2024-01-18 08:48:00
1577,690,Servientrega,26107.0,4,2024-01-18 10:30:00,2024-01-21 10:30:00
1578,3874,Interrapidisimo,12579.0,4,2024-01-18 14:52:00,2024-01-21 14:52:00
1579,2463,Interrapidisimo,34633.0,7,2024-01-21 22:07:00,2024-01-24 22:07:00
1580,82,DHL,16267.0,6,2024-01-21 11:13:00,2024-01-19 11:13:00
1581,2788,Interrapidisimo,14981.0,9,2024-01-24 15:43:00,2024-01-28 15:43:00
1582,1995,Interrapidisimo,20186.0,5,2024-01-20 22:01:00,2024-01-24 22:01:00
1583,4435,Interrapidisimo,13134.0,7,2024-01-23 13:15:00,2024-01-23 13:15:00
1584,684,FedEx,6916.0,3,2024-01-20 08:47:00,2024-01-21 08:47:00
1585,3075,DHL,20943.0,8,2024-01-25 14:40:00,2024-01-25 14:40:00
1586,941,Servientrega,32520.0,3,2024-01-20 18:42:00,2024-01-20 18:42:00
1587,1709,Servientrega,17036.0,6,2024-01-24 10:23:00,2024-01-24 10:23:00
1588,1576,FedEx,26432.0,1,2024-01-19 10:47:00,2024-01-22 10:47:00
1589,947,Interrapidisimo,3144.0,1,2024-01-19 13:20:00,2024-01-17 13:20:00
1590,1987,Interrapidisimo,24332.0,9,2024-01-27 16:22:00,2024-01-30 16:22:00
1591,3101,Servientrega,34585.0,4,2024-01-23 11:11:00,2024-01-25 11:11:00
1592,1181,Servientrega,33338.0,8,2024-01-27 12:17:00,2024-01-29 12:17:00
1593,965,Envía,19373.0,3,2024-01-22 13:53:00,2024-01-23 13:53:00
1594,4955,Envía,8309.0,8,2024-01-27 19:31:00,2024-01-26 19:31:00
1595,2150,Coordinadora,18701.0,7,2024-01-27 09:08:00,2024-01-25 09:08:00
1596,4115,Interrapidisimo,18227.0,5,2024-01-25 09:09:00,2024-01-24 09:09:00
1597,4325,Servientrega,13700.0,5,2024-01-25 14:44:00,2024-01-25 14:44:00
1598,3527,DHL,14370.0,6,2024-01-26 14:49:00,2024-01-26 14:49:00
1599,3898,Interrapidisimo,17486.0,9,2024-01-30 10:19:00,2024-02-01 10:19:00
1600,1425,Servientrega,27367.0,2,2024-01-23 10:58:00,2024-01-24 10:58:00
1601,389,Envía,21960.0,1,2024-01-22 13:38:00,2024-01-21 13:38:00
1602,3806,Interrapidisimo,34989.0,8,2024-01-29 19:07:00,2024-01-28 19:07:00
1603,775,Servientrega,10865.0,1,2024-01-22 20:48:00,2024-01-21 20:48:00
1604,2750,Coordinadora,444.0,2,2024-01-23 20:57:00,2024-01-26 20:57:00
1605,4022,Coordinadora,22262.0,2,2024-01-24 21:37:00,2024-01-22 21:37:00
1606,3723,Coordinadora,30245.0,6,2024-01-28 22:27:00,2024-01-26 22:27:00
1607,740,Coordinadora,29734.0,4,2024-01-26 22:56:00,2024-01-30 22:56:00
1608,4523,Servientrega,13788.0,3,2024-01-26 14:11:00,2024-01-25 14:11:00
1609,2995,Coordinadora,28972.0,4,2024-01-27 14:11:00,2024-01-25 14:11:00
1610,3282,Servientrega,16395.0,3,2024-01-26 20:30:00,2024-01-28 20:30:00
1611,3474,DHL,6176.0,5,2024-01-28 21:34:00,2024-01-27 21:34:00
1612,2024,Envía,23870.0,2,2024-01-26 11:33:00,2024-01-25 11:33:00
1613,1378,Interrapidisimo,11568.0,5,2024-01-29 13:46:00,2024-02-01 13:46:00
1614,3626,DHL,29600.0,3,2024-01-27 17:13:00,2024-01-29 17:13:00
1615,3810,Interrapidisimo,3236.0,5,2024-01-29 21:24:00,2024-01-28 21:24:00
1616,1263,Servientrega,33714.0,9,2024-02-03 14:44:00,2024-02-05 14:44:00
1617,1818,Interrapidisimo,12288.0,8,2024-02-02 15:47:00,2024-02-05 15:47:00
1618,224,Interrapidisimo,1789.0,4,2024-01-29 17:16:00,2024-02-01 17:16:00
1619,779,DHL,27555.0,4,2024-01-29 19:07:00,2024-01-29 19:07:00
1620,4071,Servientrega,6895.0,6,2024-01-31 19:52:00,2024-01-30 19:52:00
1621,3957,Interrapidisimo,17403.0,3,2024-01-28 22:53:00,2024-01-28 22:53:00
1622,772,Interrapidisimo,29926.0,5,2024-01-31 08:17:00,2024-02-01 08:17:00
1623,3118,Coordinadora,15958.0,2,2024-01-28 09:19:00,2024-01-30 09:19:00
1624,4053,Interrapidisimo,28146.0,3,2024-01-29 11:45:00,2024-01-29 11:45:00
1625,1525,Servientrega,24912.0,9,2024-02-04 19:21:00,2024-02-05 19:21:00
1626,491,Interrapidisimo,9729.0,9,2024-02-05 12:22:00,2024-02-05 12:22:00
1627,2008,Servientrega,33361.0,7,2024-02-04 09:02:00,2024-02-08 09:02:00
1628,3744,DHL,30225.0,2,2024-01-30 12:57:00,2024-01-28 12:57:00
1629,3470,FedEx,6391.0,3,2024-01-31 16:24:00,2024-01-31 16:24:00
1630,4704,Envía,21681.0,4,2024-02-02 09:37:00,2024-02-03 09:37:00
1631,642,FedEx,21421.0,5,2024-02-03 11:17:00,2024-02-05 11:17:00
1632,3619,FedEx,27096.0,4,2024-02-02 18:42:00,2024-02-02 18:42:00
1633,2304,Interrapidisimo,7467.0,3,2024-02-02 12:17:00,2024-02-01 12:17:00
1634,81,Servientrega,19864.0,1,2024-01-31 13:07:00,2024-01-29 13:07:00
1635,1604,Servientrega,29286.0,1,2024-01-31 13:32:00,2024-02-03 13:32:00
1636,4407,Interrapidisimo,18208.0,9,2024-02-08 17:01:00,2024-02-08 17:01:00
1637,3909,FedEx,25039.0,9,2024-02-08 19:23:00,2024-02-09 19:23:00
1638,3231,Envía,27181.0,1,2024-01-31 21:49:00,2024-02-01 21:49:00
1639,686,Servientrega,3886.0,7,2024-02-07 10:39:00,2024-02-05 10:39:00
1640,2246,FedEx,12721.0,1,2024-02-02 08:07:00,2024-02-05 08:07:00
1641,2555,Interrapidisimo,32080.0,6,2024-02-07 09:50:00,2024-02-11 09:50:00
1642,1574,Interrapidisimo,23450.0,6,2024-02-07 12:28:00,2024-02-05 12:28:00
1643,3366,DHL,9448.0,9,2024-02-10 18:47:00,2024-02-10 18:47:00
1644,3416,Interrapidisimo,8451.0,1,2024-02-02 22:36:00,2024-02-02 22:36:00
1645,430,Servientrega,11949.0,4,2024-02-06 13:43:00,2024-02-09 13:43:00
1646,2260,Interrapidisimo,18133.0,5,2024-02-07 13:53:00,2024-02-05 13:53:00
1647,2579,DHL,28991.0,2,2024-02-04 18:22:00,2024-02-02 18:22:00
1648,369,Coordinadora,10791.0,1,2024-02-03 22:49:00,2024-02-04 22:49:00
1649,3384,Interrapidisimo,7301.0,3,2024-02-06 13:05:00,2024-02-10 13:05:00
1650,2694,Interrapidisimo,2039.0,4,2024-02-07 15:20:00,2024-02-07 15:20:00
1651,1795,FedEx,32778.0,3,2024-02-06 15:59:00,2024-02-06 15:59:00
1652,1394,Interrapidisimo,2772.0,1,2024-02-04 16:07:00,2024-02-03 16:07:00
1653,4930,Servientrega,12266.0,7,2024-02-11 08:31:00,2024-02-13 08:31:00
1654,4234,Envía,18964.0,6,2024-02-10 13:48:00,2024-02-10 13:48:00
1655,2450,Servientrega,29869.0,4,2024-02-08 16:21:00,2024-02-06 16:21:00
1656,2688,Interrapidisimo,20376.0,9,2024-02-13 17:33:00,2024-02-11 17:33:00
1657,3839,Servientrega,4599.0,6,2024-02-10 19:54:00,2024-02-14 19:54:00
1658,3696,FedEx,29226.0,7,2024-02-12 10:58:00,2024-02-11 10:58:00
1659,3432,Coordinadora,17045.0,9,2024-02-14 11:40:00,2024-02-16 11:40:00
1660,4953,Coordinadora,4060.0,3,2024-02-08 12:30:00,2024-02-09 12:30:00
1661,884,Servientrega,10535.0,7,2024-02-12 15:06:00,2024-02-15 15:06:00
1662,3848,Servientrega,29154.0,9,2024-02-14 19:41:00,2024-02-17 19:41:00
1663,1125,FedEx,2663.0,8,2024-02-13 19:57:00,2024-02-12 19:57:00
1664,1853,Envía,19282.0,8,2024-02-14 10:51:00,2024-02-16 10:51:00
1665,1523,Servientrega,6745.0,9,2024-02-15 11:07:00,2024-02-14 11:07:00
1666,795,DHL,19798.0,9,2024-02-15 13:14:00,2024-02-17 13:14:00
1667,4748,FedEx,8072.0,4,2024-02-10 16:38:00,2024-02-10 16:38:00
1668,2081,Interrapidisimo,3741.0,9,2024-02-15 16:39:00,2024-02-19 16:39:00
1669,1669,DHL,30209.0,7,2024-02-14 12:46:00,2024-02-14 12:46:00
1670,4598,Interrapidisimo,6317.0,3,2024-02-10 14:37:00,2024-02-10 14:37:00
1671,1573,DHL,10545.0,1,2024-02-08 20:46:00,2024-02-08 20:46:00
1672,948,Interrapidisimo,10680.0,2,2024-02-10 15:07:00,2024-02-08 15:07:00
1673,3676,Servientrega,14738.0,4,2024-02-13 11:27:00,2024-02-15 11:27:00
1674,943,Servientrega,23780.0,8,2024-02-17 15:37:00,2024-02-19 15:37:00
1675,1648,Servientrega,11116.0,7,2024-02-16 19:37:00,2024-02-19 19:37:00
1676,1172,Servientrega,7379.0,2,2024-02-11 22:41:00,2024-02-12 22:41:00
1677,118,FedEx,12369.0,2,2024-02-12 14:07:00,2024-02-12 14:07:00
1678,3740,FedEx,4629.0,5,2024-02-15 15:11:00,2024-02-18 15:11:00
1679,2322,Envía,26172.0,2,2024-02-12 19:48:00,2024-02-11 19:48:00
1680,4883,Interrapidisimo,15868.0,5,2024-02-15 22:11:00,2024-02-16 22:11:00
1681,2976,Servientrega,5783.0,3,2024-02-14 09:26:00,2024-02-17 09:26:00
1682,43,Interrapidisimo,13758.0,2,2024-02-13 09:37:00,2024-02-13 09:37:00
1683,4315,DHL,29911.0,4,2024-02-15 09:46:00,2024-02-17 09:46:00
1684,4998,Envía,8696.0,2,2024-02-13 10:53:00,2024-02-13 10:53:00
1685,1963,DHL,23544.0,9,2024-02-20 13:56:00,2024-02-24 13:56:00
1686,1339,DHL,32125.0,1,2024-02-13 12:23:00,2024-02-14 12:23:00
1687,2813,Servientrega,33187.0,1,2024-02-13 13:12:00,2024-02-13 13:12:00
1688,213,DHL,31347.0,4,2024-02-16 14:54:00,2024-02-15 14:54:00
1689,2119,FedEx,28692.0,8,2024-02-20 16:29:00,2024-02-23 16:29:00
1690,1868,Servientrega,12784.0,7,2024-02-19 17:36:00,2024-02-18 17:36:00
1691,4027,Servientrega,17840.0,3,2024-02-16 09:55:00,2024-02-19 09:55:00
1692,1819,FedEx,28880.0,1,2024-02-14 11:47:00,2024-02-17 11:47:00
1693,4608,Interrapidisimo,14744.0,2,2024-02-15 12:08:00,2024-02-16 12:08:00
1694,4288,DHL,1058.0,2,2024-02-15 14:21:00,2024-02-13 14:21:00
1695,665,Interrapidisimo,23675.0,5,2024-02-18 20:18:00,2024-02-19 20:18:00
1696,487,Interrapidisimo,19422.0,5,2024-02-18 22:02:00,2024-02-17 22:02:00
1697,2775,Envía,25416.0,5,2024-02-19 10:42:00,2024-02-17 10:42:00
1698,4699,DHL,14015.0,6,2024-02-20 11:16:00,2024-02-21 11:16:00
1699,898,Interrapidisimo,32365.0,4,2024-02-18 17:34:00,2024-02-16 17:34:00
1700,2967,DHL,32860.0,1,2024-02-15 18:19:00,2024-02-14 18:19:00
1701,1447,Coordinadora,26603.0,6,2024-02-20 20:16:00,2024-02-22 20:16:00
1702,1121,Servientrega,6522.0,2,2024-02-17 12:36:00,2024-02-21 12:36:00
1703,4655,Envía,10865.0,5,2024-02-20 15:30:00,2024-02-23 15:30:00
1704,2474,Servientrega,9967.0,4,2024-02-19 17:25:00,2024-02-23 17:25:00
1705,4641,Envía,5663.0,7,2024-02-23 09:04:00,2024-02-21 09:04:00
1706,891,Envía,29099.0,6,2024-02-22 15:20:00,2024-02-24 15:20:00
1707,538,DHL,13931.0,5,2024-02-21 20:08:00,2024-02-24 20:08:00
1708,2109,DHL,20265.0,4,2024-02-20 20:44:00,2024-02-18 20:44:00
1709,1336,Servientrega,31390.0,7,2024-02-23 21:03:00,2024-02-25 21:03:00
1710,486,Envía,8556.0,5,2024-02-22 08:50:00,2024-02-22 08:50:00
1711,2253,Interrapidisimo,7142.0,5,2024-02-22 19:18:00,2024-02-22 19:18:00
1712,3433,Interrapidisimo,27705.0,8,2024-02-25 20:04:00,2024-02-25 20:04:00
1713,1215,Envía,24716.0,4,2024-02-21 20:08:00,2024-02-19 20:08:00
1714,2007,Servientrega,8236.0,9,2024-02-27 09:31:00,2024-03-02 09:31:00
1715,3652,Servientrega,12901.0,2,2024-02-20 10:24:00,2024-02-18 10:24:00
1716,3179,DHL,22840.0,4,2024-02-22 15:26:00,2024-02-20 15:26:00
1717,2875,Interrapidisimo,10599.0,8,2024-02-26 15:40:00,2024-02-27 15:40:00
1718,4226,Envía,9683.0,7,2024-02-25 18:59:00,2024-02-27 18:59:00
1719,1298,Servientrega,12613.0,2,2024-02-20 21:40:00,2024-02-23 21:40:00
1720,2287,Envía,15761.0,6,2024-02-24 22:05:00,2024-02-24 22:05:00
1721,2192,Interrapidisimo,31482.0,4,2024-02-22 22:29:00,2024-02-20 22:29:00
1722,1147,Servientrega,32187.0,6,2024-02-26 10:49:00,2024-03-01 10:49:00
1723,2528,Interrapidisimo,19854.0,8,2024-02-28 14:21:00,2024-02-28 14:21:00
1724,1570,Coordinadora,8375.0,3,2024-02-23 17:55:00,2024-02-22 17:55:00
1725,2164,Interrapidisimo,9349.0,2,2024-02-22 20:13:00,2024-02-21 20:13:00
1726,2990,DHL,20918.0,6,2024-02-27 11:55:00,2024-02-26 11:55:00
1727,1080,DHL,10139.0,6,2024-02-27 20:09:00,2024-02-27 20:09:00
1728,4176,DHL,5916.0,1,2024-02-22 21:01:00,2024-02-21 21:01:00
1729,4780,Coordinadora,20029.0,3,2024-02-24 22:08:00,2024-02-22 22:08:00
1730,3907,FedEx,5024.0,6,2024-02-28 09:40:00,2024-02-26 09:40:00
1731,4839,Interrapidisimo,28944.0,3,2024-02-25 13:36:00,2024-02-26 13:36:00
1732,632,Coordinadora,77.0,4,2024-02-26 14:32:00,2024-02-29 14:32:00
1733,1760,Servientrega,15441.0,9,2024-03-02 14:35:00,2024-03-05 14:35:00
1734,4104,FedEx,28905.0,4,2024-02-26 17:40:00,2024-02-24 17:40:00
1735,3671,Interrapidisimo,33169.0,1,2024-02-24 10:05:00,2024-02-27 10:05:00
1736,3673,Servientrega,29961.0,5,2024-02-28 11:32:00,2024-02-28 11:32:00
